id,created_at,text
1172585775428460544,2019-09-13 19:00:09,"b'The French pension system is particularly generous, putting strain on public budgets\xe2\x80\x94but campaigners still want mor\xe2\x80\xa6 https://t.co/COfjBpon9P'"
1172581996381556736,2019-09-13 18:45:08,"b'When interest rates are low in Japan, it is hard for them to rise in other places https://t.co/0tb2aeF4vr'"
1172581736208900096,2019-09-13 18:44:06,b'Regulating vaping is far wiser than trying to eliminate it https://t.co/qaWjMYfUKZ'
1172579480906489857,2019-09-13 18:35:08,"b""One mega-church in Florida uses tracking technology based on computer vision to monitor worshippers' attendance https://t.co/dYVRokjNcT"""
1172578462923669504,2019-09-13 18:31:05,"b'More than a decade after the $188bn government bail-out, a plan to re-privatise the two companies has been announced https://t.co/oP73lUfGlt'"
1172578228571168768,2019-09-13 18:30:09,"b'Often, generic drugs in America have just one manufacturer each. Production faults can result in a worldwide shorta\xe2\x80\xa6 https://t.co/64xFABlsSu'"
1172577945413652480,2019-09-13 18:29:02,"b'In a country that had only two rulers in the first half-century after independence, 26 candidates are now competing\xe2\x80\xa6 https://t.co/ZPctuH2hrf'"
1172577449231683592,2019-09-13 18:27:03,"b""Neanderthals' ear infections could have proved lethal  https://t.co/PJCbkkGZ2S"""
1172576700024143874,2019-09-13 18:24:05,"b'Managing resources as commons could reduce concentrations of wealth and power, without losing economic efficiency https://t.co/4UlzNLmwOF'"
1172576449183801346,2019-09-13 18:23:05,b'Could a propensity for earache have nudged Neanderthals to their doom? Listen to \xe2\x80\x9cEditor\xe2\x80\x99s picks\xe2\x80\x9d to hear stories f\xe2\x80\xa6 https://t.co/NppMouMM0O'
1172570663997136902,2019-09-13 18:00:06,"b""In some ways, Porsche is a tiny cog in Volkswagen's machine. In others, it is VW's high-revving engine https://t.co/ySjkuD9dGR"""
1172570662076059648,2019-09-13 18:00:05,b'Scientists can pinpoint where sand comes from by listening to bubbles it emits https://t.co/QpPaVyrhre'
1172570661778333697,2019-09-13 18:00:05,b'The Bank of England faces a no-deal dilemma  https://t.co/R2j9dIZzp1'
1172570660192825346,2019-09-13 18:00:05,"b'Danish liberal, Margrethe Vestager, will lead on making Europe ""fit for the digital age"" as competition commissione\xe2\x80\xa6 https://t.co/q5RLdSyK0L'"
1172570418642915329,2019-09-13 17:59:07,b'There are security holes in everything from smart meters to baby monitors. Firms are not ready to protect consumers https://t.co/OfepSGW1oy'
1172570418097590273,2019-09-13 17:59:07,"b'Critics of the Speaker considered him an anti-Brexit partisan, willing to tear up precedent and ignore expert advice https://t.co/Q51sVHOUZF'"
1172569666578997249,2019-09-13 17:56:08,b'Which languages are the most desirable in the British jobs market? https://t.co/KNjzzOhz2b'
1172565883673358336,2019-09-13 17:41:06,b'An abrupt pull-out of American troops would doom Afghanistan to an even bloodier civil war https://t.co/dOr6fqIEIN'
1172565627824934912,2019-09-13 17:40:05,"b'""I welcome your direct questions. I will also be very frank in my answers,"" Huawei\'s founder said when he sat down\xe2\x80\xa6 https://t.co/cQsuyLM4zX'"
1172565363969724417,2019-09-13 17:39:02,"b'Electronic ""noses"" in our clothes can let wearers know when they need a shower  https://t.co/Ynf0nGExV4'"
1172564167083155456,2019-09-13 17:34:17,"b""In \xe2\x80\x9cThe Economist asks\xe2\x80\x9d podcast, author @MargaretAtwood and @AnneMcElvoy discuss Atwood's new book \xe2\x80\x9cThe Testaments\xe2\x80\x9d\xe2\x80\xa6 https://t.co/h0Ca7SiXoD"""
1172562105016487941,2019-09-13 17:26:05,b'K2-18b is currently the best candidate for a life-supporting exoplanet https://t.co/OTLUwDvITJ'
1172561349995614208,2019-09-13 17:23:05,"b'Tribal Leavers and Remainers are now super-charged, and with no interest in mainstream media or mainstream parties  https://t.co/rkaYga48J0'"
1172561097867636737,2019-09-13 17:22:05,"b""Nigel Farage's offer of a pact is rebuffed by the Conservatives https://t.co/eUzkagXO4g"""
1172560085777821696,2019-09-13 17:18:04,"b""Robert Mugabe never saw tragedy in Zimbabwe's chaos and immiseration, only meddling by outsiders or vicious threats\xe2\x80\xa6 https://t.co/ovju0MGTv1"""
1172556830691799041,2019-09-13 17:05:08,"b""Rediscovering the single market's original vision to fully include services would get Europe back into the game https://t.co/DPQVSeeN6H"""
1172555559561830403,2019-09-13 17:00:05,b'There may be a painless way to slow down inflammation and fibrosis  https://t.co/VkmatJIWW3'
1172555558211260417,2019-09-13 17:00:04,"b'The EU is clear that, without level-playing-field guarantees, it cannot offer a Canada-style free-trade deal  https://t.co/VzqM87FhR2'"
1172555315130314754,2019-09-13 16:59:06,"b'If Neanderthals had regular ear infections, it could have given their rivals, modern humans, an edge  https://t.co/3C1Yj9DUAD'"
1172553732216819713,2019-09-13 16:52:49,"b'Listen to \xe2\x80\x9cEditor\xe2\x80\x99s picks\xe2\x80\x9d to hear essential stories from The Economist, read aloud. This week: the \xe2\x80\x9cinternet of th\xe2\x80\xa6 https://t.co/jZafu2XJ91'"
1172552544415035393,2019-09-13 16:48:06,"b'Today on \xe2\x80\x9cThe Intelligence\xe2\x80\x9d: Viktor Orban\xe2\x80\x99s iron hold over Hungary, a new drug trade blossoms in Afghanistan and an\xe2\x80\xa6 https://t.co/CNNxHRyGQA'"
1172549774622547969,2019-09-13 16:37:05,"b'Uber aims to fly passengers around Dallas, Los Angeles and Melbourne by 2023 https://t.co/hxLV67T2zb'"
1172548498790768641,2019-09-13 16:32:01,"b""Some drug cartels smuggle nuts to launder money, but overall Mozambique's nut industry is recovering https://t.co/UkkkPEh5F8"""
1172548042911899650,2019-09-13 16:30:12,"b'The ""internet of things"" is about to change how the world works. Are we ready for it? Our cover this week\xe2\x80\xa6 https://t.co/mKjwh7zR0J'"
1172546241907105792,2019-09-13 16:23:03,"b""The biggest threat to Emmerson Mnangagwa's survival comes from the generals within his own party, the men who orche\xe2\x80\xa6 https://t.co/vvSVeOlpNX"""
1172544410455826433,2019-09-13 16:15:46,b'Anti-foreigner sentiment from South African politicians has contributed to violence in the country  https://t.co/RE1I61hhP1'
1172540474479054852,2019-09-13 16:00:08,"b'In between moving anecdotes of his personal tragedies, Joe Biden rambled and misspoke. \n\nCan the Democrats still co\xe2\x80\xa6 https://t.co/MYzFsDVfzC'"
1172540473556262913,2019-09-13 16:00:08,b'Microprocessors that sense when food is off could replace use-by dates  https://t.co/XBRB8PiGMZ'
1172540471090012160,2019-09-13 16:00:07,"b'Tactical voting will be the influential, unpredictable wildcard in the next election. In whose favour will it work?  https://t.co/fjwaEP3Lgg'"
1172540215006826496,2019-09-13 15:59:06,b'Claims that Boris Johnson has misled the queen reverberate in Brussels https://t.co/IsV7YwlOlE'
1172539058578440193,2019-09-13 15:54:30,b'RT @JamesMAstill: Democrats are running out of time to look beyond Biden to their more compelling moderate candidates - my blog on the 3rd\xe2\x80\xa6'
1172537944906903552,2019-09-13 15:50:05,"b'Viktor Orban\xe2\x80\x99s transformation from reformer to autocrat, @mattsteinglass tells \xe2\x80\x9cThe Intelligence\xe2\x80\x9d, is a troubling l\xe2\x80\xa6 https://t.co/aiLzCWgCQT'"
1172530132772446209,2019-09-13 15:19:02,"b'A day of ideas, debate and inspiration\xe2\x80\x94join The Economist on October 5th for #OpenFuture. Tickets are still availab\xe2\x80\xa6 https://t.co/9KzEcFXdZy'"
1172529155151474694,2019-09-13 15:15:09,"b'Following a no-deal Brexit, the pound would almost certainly fall, pushing up prices https://t.co/Q68OpOM7Jf'"
1172527124105900033,2019-09-13 15:07:05,b'There are striking similarities in what motivates Leavers and Remainers https://t.co/7Sb3mdDSww'
1172524357803003906,2019-09-13 14:56:06,"b'Afghanistan is already known for its opium and hashish industries. Now, @emcbride74 tells \xe2\x80\x9cThe Intelligence\xe2\x80\x9d, metha\xe2\x80\xa6 https://t.co/aJwusn1dch'"
1172518821082619905,2019-09-13 14:34:05,b'More energy efficient offices and improved employee productivity are two of the supposed benefits https://t.co/FJAWeoAlFn'
1172518821007151109,2019-09-13 14:34:05,"b""The exodus could exceed 8m, a quarter of Venezuela's population, by the end of 2020 unless democracy and stability\xe2\x80\xa6 https://t.co/W8ZwHdx7kg"""
1172517807034118144,2019-09-13 14:30:04,b'The ECB had previously pledged not to raise interest rates until mid-2020 https://t.co/dEkql8k8Wo'
1172517057881149445,2019-09-13 14:27:05,"b'Unlike Theresa May, Boris Johnson is moving away from focusing on lower migration numbers  https://t.co/06FsrHwiNG'"
1172513390427815941,2019-09-13 14:12:31,"b""Times are getting tough for the world's leading free-trader https://t.co/eyREJTbwNr"""
1172509244572282880,2019-09-13 13:56:02,b'On \xe2\x80\x9cThe Intelligence\xe2\x80\x9d @LahartJack outlines the breezy past and mood-lifting present of \xe2\x80\x9cyacht rock\xe2\x80\x9d\xe2\x80\x94a simple genre\xe2\x80\xa6 https://t.co/YFLMkblS4B'
1172507756093480960,2019-09-13 13:50:07,b'During the Brexit frenzy John Bercow stopped the government ramming its policies through Parliament  https://t.co/awnRj5kIls'
1172505236533075970,2019-09-13 13:40:07,b'What\xe2\x80\x99s the key to sporting success? Your coach could make all the difference. Learn more in our latest \xe2\x80\x9cMoney talks\xe2\x80\xa6 https://t.co/Lk2UWFeR5r'
1172503218452082688,2019-09-13 13:32:05,b'Liberal Boris returned - at least for one day https://t.co/7k8gwF6YMu'
1172502715320217600,2019-09-13 13:30:06,b'A Taliban victory in Afghanistan would destabilise the region and create another potential haven for terrorists https://t.co/gOJDvsYeKp'
1172502472742572032,2019-09-13 13:29:08,b'European diplomats are watching Westminster with rare attention\xe2\x80\x94and growing concern https://t.co/QZkaBoaEFH'
1172498435049689096,2019-09-13 13:13:05,"b'On \xe2\x80\x9cThe Economist asks\xe2\x80\x9d podcast: @MargaretAtwood on Brexit Britain, why she thinks Britain should have a written co\xe2\x80\xa6 https://t.co/hOQJYKbFIN'"
1172498170343034881,2019-09-13 13:12:02,"b'In the event of a chaotic Brexit, should the Bank of England raise or lower interest rates? https://t.co/VGRLqBSB7x'"
1172494916670427136,2019-09-13 12:59:06,"b""This week's cartoon from KAL https://t.co/MZfU8yozkj https://t.co/9RPPV4KkiW"""
1172487637371936770,2019-09-13 12:30:11,b'Emmanuel Macron has promised to reform pensions. But how much is really going to change? https://t.co/Vjxcfm6iZf'
1172486114084564992,2019-09-13 12:24:07,"b""British Airways' refusal to budge on pay has puzzled analysts https://t.co/9HG0XtzhWG"""
1172482326632259584,2019-09-13 12:09:04,"b'Viktor Orban was once a liberal reformer. Now, @mattsteinglass tells \xe2\x80\x9cThe Intelligence\xe2\x80\x9d, he\xe2\x80\x99s a hardline nationalis\xe2\x80\xa6 https://t.co/grasB8rbbd'"
1172482075133452290,2019-09-13 12:08:05,"b'Annexing part of the West Bank would be reviled abroad, even by Israel\xe2\x80\x99s allies https://t.co/C0QqBaskwi'"
1172480205505605635,2019-09-13 12:00:39,b'No human has set foot on the Moon since 1972. But over the next decade there are dozens of planned missions\xe2\x80\x94some of\xe2\x80\xa6 https://t.co/05YPa3uXoD'
1172480072118394881,2019-09-13 12:00:07,"b'Tunisia hosted the first true presidential debate in the Arab world, yet the front-runner was nowhere to be seen https://t.co/bOv56cSUWj'"
1172478546465447936,2019-09-13 11:54:03,"b""The most powerful tool at the political journalist's disposal is the lunch invitation  https://t.co/H3n9SZcBQ1"""
1172477295589842945,2019-09-13 11:49:05,b'The diminutive speaker dominated the House of Commons through force of personality and sheer lung power https://t.co/QQl8dMDo39'
1172476243108945920,2019-09-13 11:44:54,"b'Today on \xe2\x80\x9cThe Intelligence\xe2\x80\x9d: Viktor Orban\xe2\x80\x99s iron hold over Hungary, a new drug trade blossoms in Afghanistan and an\xe2\x80\xa6 https://t.co/YaoMHkCAl3'"
1172473211151376386,2019-09-13 11:32:51,"b'The killings are straining diplomatic, trade and cultural relations between South Africa and countries in the region https://t.co/ZIF2flKo9I'"
1172469266844659713,2019-09-13 11:17:11,"b""Huge crowds, angered by Zimbabwe's dire situation, are likely to attend Robert Mugabe's funeral. The country's rule\xe2\x80\xa6 https://t.co/0QZRvKRPVl"""
1172465307891490816,2019-09-13 11:01:27,"b'By reintroducing an export tax, the cashew nut business in Mozambique is on the mend https://t.co/U3CfAG2Q0a'"
1172461389417500673,2019-09-13 10:45:53,"b'In some European countries ""church taxes""\xe2\x80\x94membership fees on behalf of religious organisations\xe2\x80\x94still exist  https://t.co/mWKmH1zAt7'"
1172456710738284544,2019-09-13 10:27:17,b'RT @EconCulture: Waad Al-Kateab had 300 hours of footage. It offers a grim portrait of the brutality of the Assad regime https://t.co/V5kc2\xe2\x80\xa6'
1172452883360448513,2019-09-13 10:12:05,b'\xe2\x80\x9cThere was a moment there when it was an invincible weapon to which there was no counter weapon. And whenever you h\xe2\x80\xa6 https://t.co/FAQ5te3Jc8'
1172450027286908934,2019-09-13 10:00:44,"b""RT @JeremyCliffe: It may soon fall to the EU to rescue the world's fraying trading order. Is it up to the task?\n\nMy column in this week's @\xe2\x80\xa6"""
1172449319162482691,2019-09-13 09:57:55,b'Why has the single market not lived up to its promise? https://t.co/iclUeSk1LA'
1172444473806082048,2019-09-13 09:38:40,"b'John Bercow was a hero to Remainer MPs, but the Conservative leadership grew fed up with him https://t.co/xoCZYKws6H'"
1172440402596491266,2019-09-13 09:22:29,"b'This is the most significant move yet towards the promised outward-looking ""global Britain"", post-Brexit https://t.co/SFMB1yyM2n'"
1172436058069319681,2019-09-13 09:05:13,"b'The ECB will restart its quantitative-easing (QE) scheme, which it drew to a close last year https://t.co/Zw5b8Xxkd2'"
1172431978542452736,2019-09-13 08:49:01,"b""The 100-year investment that's returned 75% since 2017 https://t.co/NMmIyDwP3A"""
1172429785751928832,2019-09-13 08:40:18,"b""RT @studersc: Here is the transcript of @TheEconomist's interview with Ren Zhengfei, the 74-year-old boss of Huawei. Near the end, he jokes\xe2\x80\xa6"""
1172425360354340865,2019-09-13 08:22:43,b'The single market has been overtaken by the economies it aimed to shape. But it can be revitalised in three ways https://t.co/80qaAXE9tT'
1172420790886649857,2019-09-13 08:04:33,"b'Dutch settlers called the place \xe2\x80\x9cbreukelen\xe2\x80\x9d, \xe2\x80\x9cthe fractured lands\xe2\x80\x9d, because of the many tidal inlets that scored th\xe2\x80\xa6 https://t.co/rrjzCha1qT'"
1172416196588605440,2019-09-13 07:46:18,"b'After Donald Trump\xe2\x80\x99s election, Margaret Atwood came to be seen by some as a soothsayer https://t.co/GqUw3NhGFg'"
1172411595051302913,2019-09-13 07:28:01,"b'Common anaesthetics and drugs for epilepsy, schizophrenia and heart disease are getting harder to find  https://t.co/qvXj7bICpT'"
1172406939101216776,2019-09-13 07:09:31,"b'Leavers and Remainers are interested in Brexit above all else, making the next election hard to call https://t.co/dUmkVZ1gsD'"
1172402222761537537,2019-09-13 06:50:46,"b'Following a no-deal Brexit, the pound would almost certainly fall, pushing up prices https://t.co/Vv7TCzHLRD'"
1172397539812728833,2019-09-13 06:32:10,"b'RT @sarahmaslin: 4.3m Venezuelans have fled their country, an exodus second only to that of Syria. Donors have sent just $100 per Venezuela\xe2\x80\xa6'"
1172397272895590400,2019-09-13 06:31:06,b'A Taliban victory in Afghanistan would destabilise the region and create another potential haven for terrorists https://t.co/0G3njhX3SX'
1172392602173243392,2019-09-13 06:12:33,"b'European firms that sell goods can make use of the single market, and have an edge over those that sell services https://t.co/CH8s8bhldD'"
1172387878208323587,2019-09-13 05:53:46,b'Mario Draghi has sent governments a parting message https://t.co/uJ8wpUanJL'
1172383523983912961,2019-09-13 05:36:28,b'America has set out to cripple Huawei. There is a more sensible approach in the tech cold war  https://t.co/oEdPx6sYJt'
1172374501784338432,2019-09-13 05:00:37,b'Europe\xe2\x80\x99s greatest economic project is half-finished business. Reinvigorating the single market ought to be a priori\xe2\x80\xa6 https://t.co/KgVHh4lNyW'
1172353946293284864,2019-09-13 03:38:56,"b""America's plan to cripple Huawei has not worked. Time for a new approach? https://t.co/ccSWxAPR7c"""
1172345171415093253,2019-09-13 03:04:04,"b'.@builtbrooklyn aims to give an account of \xe2\x80\x9cthe Brooklyn unknown, overlooked and unheralded\xe2\x80\x9d https://t.co/ueXpB0BaVN'"
1172340588286316544,2019-09-13 02:45:51,"b'Lenders will not get their principal back until 2117, 100 years from the date of issue https://t.co/T7bUoCSzLH'"
1172335488197246982,2019-09-13 02:25:35,b'Republicans remain committed to maintaining America\xe2\x80\x99s global military might https://t.co/UcYJxafRzH'
1172330866170716161,2019-09-13 02:07:14,b'China grows nearly half the world\xe2\x80\x99s legal hemp https://t.co/gjxZc3KLWG'
1172326180088729600,2019-09-13 01:48:36,b'Shaking off a reputation for misgovernance will prove even trickier https://t.co/N8jk38yVxf'
1172321485202935808,2019-09-13 01:29:57,b'An abrupt pull-out of American troops would doom Afghanistan to an even bloodier civil war https://t.co/H5MiLRyTwn'
1172317161278148611,2019-09-13 01:12:46,"b'The internet of things will being ever more arguments about ownership, data, surveillance, competition and security https://t.co/P4pslRy0C3'"
1172314581781204992,2019-09-13 01:02:31,"b""#Santorini has appeared in 5.1m Instagram posts. The Greek island's Insta-fame has led to an influx of photo-obsess\xe2\x80\xa6 https://t.co/1lIQPkOxqo"""
1172312255423111169,2019-09-13 00:53:16,"b""America's plan to cripple Huawei has not worked. Time for a new approach? https://t.co/nRorwWqe8w"""
1172307991221035008,2019-09-13 00:36:20,"b""The Supreme Court upheld the Trump administration's asylum rule which tightens requirements for asylum applicants https://t.co/7X4f5NS5IY"""
1172302673703362560,2019-09-13 00:15:12,"b'A sugar tax is socially beneficial, a new study finds https://t.co/nvrtX0A1aJ'"
1172298043242115072,2019-09-12 23:56:48,"b'The waitresses wear Chinese qipao, but Cuban complications intrude https://t.co/7QJUY6sBe6'"
1172293384209227777,2019-09-12 23:38:17,b'AI-enabled weapons could wage war with a speed and complexity that is beyond human understanding https://t.co/aDO4ny5f94'
1172289286210822145,2019-09-12 23:22:00,"b'Among those who voted for Donald Trump in 2016, 39% wanted troop numbers in Afghanistan to rise or stay the same https://t.co/EVRSsA0ZoP'"
1172284908003385346,2019-09-12 23:04:36,"b""Rome's decline was caused less by gaping wounds than gaping inequality, and by leaders unable or willing to remedy\xe2\x80\xa6 https://t.co/BGeY5tf0lk"""
1172280300933656576,2019-09-12 22:46:18,"b'The internet of things will being ever more arguments about ownership, data, surveillance, competition and security https://t.co/sKNeTRajaT'"
1172276498566438919,2019-09-12 22:31:11,"b""Japan has had a thriving sex industry since at least the 17th century. In recent years it's gone soft. Why? https://t.co/mFnOm3xNZk"""
1172275634309160972,2019-09-12 22:27:45,"b'Mario Draghi won the hawks over, and unveiled several easing measures https://t.co/QHtBJtbMzv'"
1172271480375263232,2019-09-12 22:11:15,b'Only three candidates are polling in the double digits going into the third debate https://t.co/dAzbmJIj5p'
1172267493735444481,2019-09-12 21:55:24,b'America and its allies lag behind China in 5G technology https://t.co/CuXpkrbqnX'
1172263666567307264,2019-09-12 21:40:12,"b'If \xe2\x80\x9cThe Handmaid\xe2\x80\x99s Tale\xe2\x80\x9d was a warning, \xe2\x80\x9cThe Testaments\xe2\x80\x9d has a more positive message https://t.co/9c0PxPGZaJ'"
1172259854909607940,2019-09-12 21:25:03,"b'Ms Harris has released a broad plan for criminal justice reform, aimed at sharpening her message https://t.co/a91mjX4MGP'"
1172255824988770318,2019-09-12 21:09:02,b'The war in Afghanistan has lasted 18 years. It cannot be won by arms alone https://t.co/rCjSyVFwyM'
1172255824959496199,2019-09-12 21:09:02,b'Thousands of migrants seeking asylum status in America will be turned away while the legal battle continues into th\xe2\x80\xa6 https://t.co/GDVVcGM7tC'
1172253312973967367,2019-09-12 20:59:03,b'An image of mismanagement has halved Nissan\xe2\x80\x99s share price in the past year https://t.co/cc8Q5Q3jUM'
1172252237621604352,2019-09-12 20:54:47,"b""A decade ago ten of the world's 40 largest listed firms by market value were based in the EU; now only two are https://t.co/EPDdi12EqX"""
1172247785804095490,2019-09-12 20:37:06,b'The single market was originally devised for goods. Abolishing barriers to trade in services has been slow https://t.co/GOvSqzu9Dd'
1172245760060133376,2019-09-12 20:29:03,"b""HKEX's proposal would mean a Chinese firm owning the main equity markets of Britain and Italy, and key clearing inf\xe2\x80\xa6 https://t.co/oLxend5wFh"""
1172241350470668289,2019-09-12 20:11:31,b'Waad Al-Kateab had 300 hours of footage. It offers a grim portrait of the brutality of the Assad regime https://t.co/NsbsMno2fH'
1172240762232332289,2019-09-12 20:09:11,"b""\xe2\x80\x9cYou can't keep all of the people down all of the time.\xe2\x80\x9d On \xe2\x80\x9cThe Economist asks\xe2\x80\x9d podcast this week, @MargaretAtwood\xe2\x80\xa6 https://t.co/nzEPZ9XNf5"""
1172237145894989830,2019-09-12 19:54:49,"b""Elizabeth Warren has gained on Joe Biden, who's still leading the race in the polls. Find out more about each candi\xe2\x80\xa6 https://t.co/KWoGNYFzCu"""
1172233205640044544,2019-09-12 19:39:09,"b""Just a handful of seats may determine Britain's fate https://t.co/IXDadD12qK"""
1172230643411013633,2019-09-12 19:28:59,b'Austria\xe2\x80\x99s 100-year bond has returned a whopping 75% since 2017 https://t.co/95kC1PT2DC'
1172226127701655552,2019-09-12 19:11:02,"b""Rediscovering the single market's original vision to fully include services would get Europe back into the game https://t.co/0auZbGLN7D"""
1172223408819646467,2019-09-12 19:00:14,b'Drugs shortages are becoming more acute across Europe and in America. Why? https://t.co/Le7SzohV5y'
1172220353873108997,2019-09-12 18:48:05,"b'Even as Donald Trump has flip-flopped, Americans\xe2\x80\x99 views of the war have not wavered during his presidency https://t.co/jDFAyovIKy'"
1172216572452229120,2019-09-12 18:33:04,"b'To forge durable peace, Mr Trump will have to convince the Taliban that America will stay if needs be https://t.co/loRBkdNsXF'"
1172215323011026945,2019-09-12 18:28:06,b'What are the polls saying before the third Democratic primaries debate tonight? https://t.co/nMOC8C2b3U'
1172215321551396864,2019-09-12 18:28:06,b'The chief obstacle to the East-West tie-up is political risk https://t.co/41HnC9lgaQ'
1172212767836778496,2019-09-12 18:17:57,"b""The Economist\xe2\x80\x99s poll aggregator has Ms Harris at 8%, compared to Joe Biden's 28% https://t.co/ClGDrK1qc7"""
1172208028764057601,2019-09-12 17:59:07,b'EU leaders are likely to agree to extend the October 31st deadline - then wait for an election https://t.co/7Ut1O8YVhv'
1172207494459985920,2019-09-12 17:56:59,b'RT @JamesMAstill: My column on the way Trump is pushing mainstream media outlets to align with his opponents - they should resist https://t\xe2\x80\xa6'
1172204796830502912,2019-09-12 17:46:16,b'In the past Mr Netanyahu has overcome \xe2\x80\x9cBibi fatigue\xe2\x80\x9d by using fear https://t.co/nBkbc1SQhu'
1172200136627359744,2019-09-12 17:27:45,"b'How do politics shape storytelling? In \xe2\x80\x9cThe Economist asks\xe2\x80\x9d podcast, @MargaretAtwood tells @AnneMcElvoy why her nov\xe2\x80\xa6 https://t.co/f7yQmB9CIH'"
1172199775149666305,2019-09-12 17:26:19,"b""In theory, the EU's 500m citizens live in a single economic zone. But the importance of the single market is fading https://t.co/LATcHbh8X8"""
1172195442295222272,2019-09-12 17:09:06,"b'If asylum seekers cannot prove they have applied for and been denied asylum in another country, they are ineligible\xe2\x80\xa6 https://t.co/oZc6kx0QJO'"
1172193222535319552,2019-09-12 17:00:17,b'RT @stevenmazie: Last night the Supreme Court gave President Trump the go-ahead to impose strict new asylum rules at the Mexican border. My\xe2\x80\xa6'
1172192921363320832,2019-09-12 16:59:05,"b""British Airways' refusal to budge on pay has puzzled analysts https://t.co/NvwoctNEAz"""
1172189902982778881,2019-09-12 16:47:05,"b'Today on \xe2\x80\x9cThe Intelligence\xe2\x80\x9d: Huawei\xe2\x80\x99s boss offers a radical trade-tension remedy, \xe2\x80\x9cAmerican Factory\xe2\x80\x9d looks at the b\xe2\x80\xa6 https://t.co/6blW61SUa2'"
1172186733410181120,2019-09-12 16:34:30,"b""\xe2\x80\x9cI don't have any particular insight into the future. If I did have, I would have cornered the stock market long ag\xe2\x80\xa6 https://t.co/wWhL4FjZ29"""
1172184158300516354,2019-09-12 16:24:16,b'By 2035 the world could have a trillion connected computers built into everything from food packaging to clothing https://t.co/6MGz0a0P6J'
1172180287117320197,2019-09-12 16:08:53,"b""Europe's economy is losing ground to global rivals. It's time to reboot the single market. Our cover in Europe this\xe2\x80\xa6 https://t.co/Ib0xKM4eTu"""
1172179195390246913,2019-09-12 16:04:32,b'Many countries do not allow e-cigarettes at all. This is not the right approach https://t.co/IP5fMTcu0d'
1172178280939696129,2019-09-12 16:00:54,b'This farmer raises 50m chickens a year https://t.co/1lYsA8FLIS https://t.co/cOs3OzOXOp'
1172174469844086784,2019-09-12 15:45:46,"b""Don't dismiss Huawei's offer to sell its 5G know-how. It could defuse the tech cold war https://t.co/mUHZztkWLg"""
1172173394764283916,2019-09-12 15:41:29,"b""RT @DSORennie: In which I cadge a lift with one of China's unsung army of 30m long-haul truckers - and learn why 5am is the most dangerous\xe2\x80\xa6"""
1172169475229138947,2019-09-12 15:25:55,"b'She is well behind in what looks like a three-way race between Joe Biden, Elizabeth Warren and Bernie Sanders https://t.co/fb3UtoNJng'"
1172159772692492288,2019-09-12 14:47:22,b'Foreign criticism worries Binyamin Netanyahu far less than the threat of defeat at home https://t.co/ROMiMOpXfG'
1172154760218259461,2019-09-12 14:27:27,"b'RT @EconCulture: UCCA, as an independent not-for-profit gallery, is able to stage shows that the Chinese government would not be interested\xe2\x80\xa6'"
1172150069115703296,2019-09-12 14:08:48,"b'Computers and connectivity are filtering in to everyday objects, creating the ""internet of things""  https://t.co/ohZg2Npodz'"
1172145599094956033,2019-09-12 13:51:02,b'Climate activists are again threatening to shut down Heathrow using drones. @lmirani tells \xe2\x80\x9cThe Intelligence\xe2\x80\x9d about\xe2\x80\xa6 https://t.co/gs3SUdXPX5'
1172138847884447744,2019-09-12 13:24:13,b'Taiwan\xe2\x80\x99s answer to Stephen Colbert takes pot shots at Xi Jinping and is a hero to young people https://t.co/HcECid3DBp From @1843mag'
1172134267100499969,2019-09-12 13:06:01,b'What does a \xe2\x80\x9csand burp\xe2\x80\x9d sound like? Can it help scientists stop people from stealing sand to use in construction?\xe2\x80\xa6 https://t.co/DnrU1VXYvM'
1172130009441587200,2019-09-12 12:49:06,"b'On \xe2\x80\x9cThe Intelligence\xe2\x80\x9d @SoumayaKeynes discusses the documentary \xe2\x80\x9cAmerican Factory\xe2\x80\x9d, about what happens when a Chines\xe2\x80\xa6 https://t.co/8hi7mhXi6b'"
1172126001834483712,2019-09-12 12:33:10,"b""America's plan to cripple Huawei has not worked. Time for a new approach? https://t.co/xiRt5MOuih"""
1172121459386388481,2019-09-12 12:15:07,"b'The ""internet of things"" is about to change how the world works. Are we ready for it? Our cover this week\xe2\x80\xa6 https://t.co/8Nwecijxyb'"
1172118184947830784,2019-09-12 12:02:06,"b'In normal times, the $39bn proposal might have been hailed as visionary https://t.co/UYS8dnHO56'"
1172117886086930432,2019-09-12 12:00:55,"b'In South Africa, a spike in sexual violence has prompted calls for the reinstatement of the death penalty. Only hal\xe2\x80\xa6 https://t.co/1ZLAAWjCos'"
1172114389161431040,2019-09-12 11:47:01,b'Huawei\xe2\x80\x99s boss has an idea that might extricate the firm from the thorny China-America battle. @DSORennie tells \xe2\x80\x9cThe\xe2\x80\xa6 https://t.co/TzBNoeF15r'
1172107864133001221,2019-09-12 11:21:06,b'Annexing West Bank land earmarked for a future Palestinian state is a dream of the far right https://t.co/IxKuDUy2se'
1172103937241079808,2019-09-12 11:05:29,"b'Most residents in Rio fear militias, perhaps even more than drug gangs. Jair Bolsonaro has done little to stop them https://t.co/G1sVdKcUpH'"
1172099141171851264,2019-09-12 10:46:26,"b'Today on \xe2\x80\x9cThe Intelligence\xe2\x80\x9d: Huawei\xe2\x80\x99s boss offers a radical trade-tension remedy, \xe2\x80\x9cAmerican Factory\xe2\x80\x9d looks at the b\xe2\x80\xa6 https://t.co/PKoRfmlrmE'"
